rgn,ita,title,author,poem_id
"e’ sgvéla cume la pióva pr i vìdar dla finèstra cume al gozli di occ, queli sempra piò chèldi, queli ch’al cor piò fort senza bagné al ganàsci e al casca zo int e’ pèt, queli ch’al fa piò mèl.","scivola come la pioggia lungo i vetri della finestra come le lacrime degli occhi, quelle sempre più calde, quelle che corrono più forte senza bagnare le guance e cadono sul petto, quelle che fan più male.",Gli anni,maltoni,maltoni__0
Tra e’ vàird me a fagh cont che e’ tempo l’épa finì ad stèm pr ‘un po da chènt e pu andè via d’cursa.,In mezzo al verde faccio finta che il tempo abbia finito di starmi accanto per un po’ per poi fuggire di corsa.,Gli anni,maltoni,maltoni__0
A n’ò pers gnint dla vita fintènt ch’ò vu qualquèl da cuntè a qualcadùn che u m’daséva urécia,Non ho perso niente della vita finché ho avuto qualcosa da raccontare a qualcuno che mi prestava orecchio,Gli anni,maltoni,maltoni__0
ma ormai d’intónd a me u n’ s’ mov piò foja viva,ma ormai intorno a me non si muove più foglia viva,Gli anni,maltoni,maltoni__0
e enca al stèli a l’ pè inciudèdi a un zil s-ciavì.,e anche le stelle sembrano inchiodate a un cielo insipido.,Gli anni,maltoni,maltoni__0
E pansè che da burdèl a vléva ciapèn óna cun do manìni biénchi.,E pensare che da ragazzo volevo prenderne una con due manine bianche.,Gli anni,maltoni,maltoni__0
E i mia chi ridéva.,E i miei genitori sorridevano.,Gli anni,maltoni,maltoni__0
"Quand ch’avrò lasè e’ post a quij che j avnirà nissùn e’ savrà mai tot e’ ben ch’ò vlu, tot quel ch’ò gudù e tot quel ch’ò patì.","Quando avrò lasciato il posto a quelli che verranno nessuno saprà mai tutto il bene che ho voluto, tutto quello che ho goduto e tutto quello che ho sofferto.",Gli anni,maltoni,maltoni__0
L’è cume se avés fat du pas int e’ batént cun l’onda a la posta par afughè al pinèdi lasèdi int e’ sabiòn.,È come se avessi fatto due passi lungo la spiaggia con l’onda in agguato per annegare le impronte lasciate sulla sabbia.,Gli anni,maltoni,maltoni__0
"Me, cume tot j òman.",Io come tutti gli uomini.,Gli anni,maltoni,maltoni__0
E’ temp e i an da un pèz i cor zo pr una strèda ch’la va sempra in calèda,Il tempo e gli anni da tempo corrono giù per una strada che va sempre in discesa,Gli anni,maltoni,maltoni__0
"mo quand ch’i sarà in chèv i putrà dì la sua ad quel ch’avrò fat d’bon par quij ch’avéva drìa, i vecc, i fradél, i fiul, la dòna ch’la m’à vlu ben, pr e’ mi dvàir e pr j amigh.","ma quando arriveranno in fondo potranno dare un giudizio su quello che avrò fatto di buono per quelli che avevo vicino, i genitori, i fratelli, i figli, per la donna che mi ha voluto bene, per il mio dovere e per gli amici.",Gli anni,maltoni,maltoni__0
"Pr e’ mi canèl e e’ borgh che, ènca se ò vést e’ mond, sol quest l’è stè e’ mi mond.","Per il mio canale e il borgo che, anche se ho girato il mondo, solamente questo è stato il mio mondo.",Gli anni,maltoni,maltoni__0
"Clèt mond e’ sarà ólta tot i cunfàin de’ gnìnt tra e’ vàird e e’ turchìn in du che tot du insém, e’ mi ba e la mi ma, i m’ciaparà par mèna e i m’dmandarà: “cume l’è andèda ad là?”","Quell’altro mondo sarà oltre tutti i confini del nulla tra il verde e l’azzurro dove tutti e due insieme, mio padre e mia madre, mi prenderanno per mano e mi chiederanno: “Com’è andata di là?”",Gli anni,maltoni,maltoni__0
Me a j’ho una vèita pina.,Io ho una vita piena.,La vita piena,marchi,marchi__0
Pina ad pavóuri,Piena di paure,La vita piena,marchi,marchi__0
pina ad dulóur,piena di dolori,La vita piena,marchi,marchi__0
pina ad sperènzi.,piena di speranze.,La vita piena,marchi,marchi__0
des a j’ho pin ènca i quajóun.,Adesso ho pieni anche i coglioni.,La vita piena,marchi,marchi__0
La cuntantèza - e’ gèt clòu -,La felicità - disse qualcuno-,La felicità,marchi,marchi__1
l’è n’avòe delusiòun.,è non avere delusioni.,La felicità,marchi,marchi__1
Alòura u t tòca sperè,Allora devi sperare,La felicità,marchi,marchi__1
ch’la t’vaga sèmpra mèl.,che ti vada sempre male.,La felicità,marchi,marchi__1
Sèmpra mei paghe’,Sempre meglio pagare,La felicità,marchi,marchi__1
Una dona l’è mèi paghéla,Una donna è meglio pagarla,La felicità,marchi,marchi__1
si no la dventa una muròusa,se no diventa una morosa,La felicità,marchi,marchi__1
e alòura la cméinza a déit,e allora comincia a dirti,La felicità,marchi,marchi__1
quèl ch’ t’è da fè.,cosa devi fare.,La felicità,marchi,marchi__1
Pianóura,Pianura,La felicità,marchi,marchi__1
Ò caminè tot la véita,Ho camminato tutta la vita,La felicità,marchi,marchi__1
s’ l’urèl d’un buròun.,sull'orlo di un burrone.,La felicità,marchi,marchi__1
"Da sèch, da vèc’,","Improvvisamente, da vecchio,",La felicità,marchi,marchi__1
a m tróv davènti,mi trovo davanti,La felicità,marchi,marchi__1
una pianóura,una pianura,La felicità,marchi,marchi__1
in du ch’u n s vèd la fòen,in cui non si vede la fine.,La felicità,marchi,marchi__1
E’ schèltar int l’armèri,Lo scheletro nell’armadio,La felicità,marchi,marchi__1
Tótt o quési,Tutti o quasi,La felicità,marchi,marchi__1
avèm un schèltar int l’armèri,abbiamo uno scheletro nell’armadio,La felicità,marchi,marchi__1
ch’u n t ‘fa durméi,che non ti fa dormire,La felicità,marchi,marchi__1
o durméi mèl la nota.,o ti fa dormire male la notte,La felicità,marchi,marchi__1
"Par lóu, i spurtél de stès armèri",Per lui gli sportelli dello stesso armadio,La felicità,marchi,marchi__1
e i móur dla chésa j’è fat ad vòedar.,e i muri della casa sono fatti di vetro.,La felicità,marchi,marchi__1
U t véd quand t vè me lavòur,Ti vede quando vai al lavoro,La felicità,marchi,marchi__1
quand t scòr si améigh,quando parli con gli amici,La felicità,marchi,marchi__1
parfina quand t ci sla moi.,perfino quando sei con la moglie.,La felicità,marchi,marchi__1
E u t fa cróed che quel t fé o t faré,E ti fa credere che quello che fai o farai,La felicità,marchi,marchi__1
l’è tot fat mèl.,è tutto fatto male.,La felicità,marchi,marchi__1
"“La và ben per te che t’ si dvent un sgnour!” u m’ha dét un dè, un adulatour.","“Va bene per te che sei diventato un signore!” m’ha detto un giorno, un adulatore.",Un signore sono sempre stato,mazzotti,mazzotti__0
“Dó sbaj fundamentel e’ mi umaroin!,“Due errori fondamentali il mio omarino!,Un signore sono sempre stato,mazzotti,mazzotti__0
"E’ proim, perché te t’ croid ch’épa i quatroin,","Il primo perché tu credi che io sia diventato ricco,",Un signore sono sempre stato,mazzotti,mazzotti__0
"e e’ sgond, perché acsè génd t a n’é pansæ che un sgnour, te mi mond, me a sò sempra staæ!”","e il secondo perché così dicendo non hai pensato che un signore, nel mio mondo, io lo son sempre stato!”",Un signore sono sempre stato,mazzotti,mazzotti__0
"Un casp ‘d radèc ch’e’ nass da sòta tera,","Un caspo di radicchio che nasce da sotto terra,",Credo in nostro Signore,mazzotti,mazzotti__1
"la spóiga ad græn ch’ la s’ fà da una garnela,","la spiga di grano che si fa da un chicco,",Credo in nostro Signore,mazzotti,mazzotti__1
"un fiour se su prufóm, se su culour:","un fiore col suo profumo, col suo colore:",Credo in nostro Signore,mazzotti,mazzotti__1
ecco perché a cròid te’ nost Signour.,ecco perché credo in nostro Signore.,Credo in nostro Signore,mazzotti,mazzotti__1
"Soura una banchina, tè mez di zardoin póblich, un vèc’ e’ guærda fés davænti a sè.","Sopra una panchina, nel mezzo dei giardini pubblici, un vecchio guarda fisso davanti a sé.",È ora d’andar sù,mazzotti,mazzotti__2
"J ócc’ spalanchid, punted m’un curnisoun, senza vultæi vers tót e viavai ch’u j è sla stræda.","Gli occhi spalancati puntati a un cornicione, senza voltarli verso tutto il viavai che c’è sulla strada.",È ora d’andar sù,mazzotti,mazzotti__2
"La pala d’un burdel la i bat ti pì,","La palla d’un bambino gli batte nei piedi,",È ora d’andar sù,mazzotti,mazzotti__2
mo lu u n la void la pala a d che burdel ch’e’ zuga.,ma lui non la vede la palla di quel bambino che gioca.,È ora d’andar sù,mazzotti,mazzotti__2
Un void e u n sint la zenta ch’la s’afana…,Non vede e non sente la gente che s’affanna…,È ora d’andar sù,mazzotti,mazzotti__2
Un void e un sint al machini ch’a l và.,Non vede e non sente le auto che vanno.,È ora d’andar sù,mazzotti,mazzotti__2
"E pær ch’e’ guærda féss e’ curnisoun,","Sembra che guardi fisso il cornicione,",È ora d’andar sù,mazzotti,mazzotti__2
"invici e’ tò al misuri, sò me zil, ch’ l’ha d’andæ sò!","invece prende le misure, su al cielo, che ha d’andar su!",È ora d’andar sù,mazzotti,mazzotti__2
"Lassa ch’a m’imbariega ad soul, ch’a m’imbariega ad luna…","Lascia che mi ubriachi di sole, che mi ubriachi di luna…",Lascia che mi ubriachi,mazzotti,mazzotti__3
lassa ch’a munta sal j eli d’un gazot,lascia che io salga sulle ali di un uccello,Lascia che mi ubriachi,mazzotti,mazzotti__3
e fam vulæ te mond ch’a vréb ch’e’ fóss: un mond ad tóta zenta bona.,e fammi volare nel mondo che vorrei: un mondo di tutta gente buona.,Lascia che mi ubriachi,mazzotti,mazzotti__3
"Lassa ch’a ôintra tla nóvla dl’illusioun in zirca d’un puntêl dla mi sperænza, ch’a l vréb truvæ cumè ch’e’ vréb truvæ una funtæna, un om instèch tal sabii de’ desert!","Lasciami entrare nella nuvola dell’illusione in cerca di un puntello per la mia speranza, che vorrei trovare come vorrebbe trovare una fontana un uomo perso nelle sabbie del deserto!",Lascia che mi ubriachi,mazzotti,mazzotti__3
"Nu vlòi, per forza, ch’epa da ristæ, s’un s-ciop a pala in cana, tla guera ad tót i dè.","Non volere, per forza, che io resti, con un fucile a colpo in canna, nella guerra di tutti i giorni.",Lascia che mi ubriachi,mazzotti,mazzotti__3
Ho bsogn ’d scapæ un mument da la trincea!,Ho bisogno di uscire un momento dalla trincea!,Lascia che mi ubriachi,mazzotti,mazzotti__3
"Ho bsogn da fæ la sborgna, per zcurdæ,","Ho bisogno di una sbornia, per dimenticare,",Lascia che mi ubriachi,mazzotti,mazzotti__3
"che me a n sarò mai bon da fæ la guera, gnenca s’e’ vléss mazæm un preputent.","che non sarò mai bravo a far la guerra, neanche se volesse ammazzarmi un prepotente.",Lascia che mi ubriachi,mazzotti,mazzotti__3
Lassa ch’a m’imbariega ad soul…ch’a m’imbariega ad luna…ch’a m’imbariega te’ prufóm d’un fiour…,Lascia che mi ubriachi di sole… che mi ubriachi di luna…che mi ubriachi nel profumo di un fiore…,Lascia che mi ubriachi,mazzotti,mazzotti__3
"U j è sempra, tla vóita, un minud per l’insógni!","C’è sempre, nella vita, un minuto per il sogno!",Lascia che mi ubriachi,mazzotti,mazzotti__3
"Fam insugné che tót cal mæni tôisi, ch’a l j ôintra tla mi nóvla dl’ilusioun, a l n’è arvati fin’a lè per vloim struzæ, mo a l vò che me a li strenza ôna a ôna, in sègn ad pæsa!","Fammi sognare che tutte quelle mani tese, che entrano nella mia nuvola d’illusione, non sono arrivate fin lì per volermi strozzare, ma vogliono che io le stringa una a una, in segno di pace!",Lascia che mi ubriachi,mazzotti,mazzotti__3
Tinmi la mæna e nu m la lassa mai.,Tienmi la mano e non lasciarla mai.,Non mi lasciare solo,mazzotti,mazzotti__4
Ém bsogn da ès insen te caruzoun dla vóita te viaz countra la morta.,Abbiamo bisogno di essere assieme nel carrozzone della vita nel viaggio contro la morte.,Non mi lasciare solo,mazzotti,mazzotti__4
"Ém bsogn da ès insen tra la furesta paurousa e nira, a tnóis per mæna tra chi trabuchét.","Abbiamo bisogno di essere assieme nella foresta paurosa e nera, e tenerci per mano tra quei trabocchetti.",Non mi lasciare solo,mazzotti,mazzotti__4
"Ém bsogn da ès insen soura i stradél, tra i calancun de mond, a trés o a chiches drì, per no ruzlé te fond.","Abbiamo bisogno di essere assieme sopra il viottolo, tra i calanchi del mondo, a tirarci o a spingerci per non scivolare nel fondo.",Non mi lasciare solo,mazzotti,mazzotti__4
"Ém bsogn, mæna tla mæna, a d’arscaldæs e’ cor e zfæ e’ giaz ch’u s fourma soura l’anma, a d chi mumint che la disperazioun la s’ bóta zò spuntun drointa e’ buroun.","Abbiamo bisogno, mano nella mano, di riscaldarci il cuore e disfare il ghiaccio che si forma sull’anima in quei momenti che la disperazione ci getta giù a capofitto dentro il burrone.",Non mi lasciare solo,mazzotti,mazzotti__4
"Ém bsogn da ès insen perché, un da per lu, l’è cmè ‘na pióma ciuceda sò d’e’ vent e anchè parchè mè, senza tè, ti mumint ch’a m sò ruzlé, a n’avréb vù, te’ mond, la voja da campæ!","Abbiamo bisogno di essere assieme perché uno da solo è come una piuma succhiata su dal vento e anche perché io, senza te, quella volta che son scivolato, non avrei avuto, nel mondo, la voglia di tornare a vivere!",Non mi lasciare solo,mazzotti,mazzotti__4
No! Nu fiaza!,No! Non fiatare!,Il tempo,mazzotti,mazzotti__5
"Resta a lè duvè t’ sì, ferma e móta!","Resta lì dove sei, ferma e muta!",Il tempo,mazzotti,mazzotti__5
Ta n mi diréb piò al paroli che ta m givi sempra;,Non mi diresti più le parole che mi dicevi sempre;,Il tempo,mazzotti,mazzotti__5
"ta n’avréb piò t j ócc’, ch’i era bun ad cantæ, cl’armunì ad steli.","non avresti più negli occhi, che sapevano cantare, quell’armonia di stelle.",Il tempo,mazzotti,mazzotti__5
"Ta n savréb piò pasæm soura i cavéll, cla pióma ch’ l’era la tu mæna.","Non sapresti più passarmi sui capelli, quella piuma che era la tua mano.",Il tempo,mazzotti,mazzotti__5
Resta a lè duvè t’ sì!,Resta lì dove sei!,Il tempo,mazzotti,mazzotti__5
A rest fermi anche mè.,Resto fermo anch’io.,Il tempo,mazzotti,mazzotti__5
"Ristéma senza movsi, ognun si su ricurd, per arsantói zil ad viuloin…carèzzi ad anzli…scaramaz ad baticor…","Restiamo immobili, ognuno coi propri ricordi, per risentire cieli di violini…carezze d’angeli…rumore di batticuori…",Il tempo,mazzotti,mazzotti__5
E’ temp l’è un criminæl!,Il tempo è un criminale!,Il tempo,mazzotti,mazzotti__5
Nu s’ féma mazæ da e’ temp!,Non facciamoci uccidere dal tempo!,Il tempo,mazzotti,mazzotti__5
Ristéma cumè aloura!,Restiamo come allora!,Il tempo,mazzotti,mazzotti__5
"La chémpa per quèst, l’ilusioun!","Vive per questo, l’illusione!",Il tempo,mazzotti,mazzotti__5
L’è un sôffi ad vent ch’u m cóica e u m’acumpagna,È un soffio di vento che mi spinge e m’accompagna,È un soffio di vento,mazzotti,mazzotti__6
"e l’è una bæva ad mær ch’ la m fà sdindlé sla bærca, ch’ la m porta zirandlun in zirca d’un qualcosa ch’ a n sò gnenca quèl ch’ l’è.","ed è una bava di mare che mi fa dondolare sulla barca, che mi porta a vagare in cerca di qualcosa che non so neanche cos’è.",È un soffio di vento,mazzotti,mazzotti__6
"S’u s ferma e’ vent e e’ mær e’ dventa léss, u m tòcca ristæ a lè duvè ch’ a sò","Se si ferma il vento e il mare diventa liscio, mi tocca restare lì dove sono",È un soffio di vento,mazzotti,mazzotti__6
e… a n sò invéll!,e… non sono in nessun dove!,È un soffio di vento,mazzotti,mazzotti__6
"L’andeva avænti pien e trabalénd, cumè una bærca drointa una marèta, sla testa piò tal nóvli cnè sal spali, cumè ch’e’ stés zarchénd qualcosa, che u n savoiva gnenca quèl ch’e’ fóss.","Andava avanti piano e traballando, come una barca dentro una maretta, con la testa più fra le nuvole che sulle spalle, come se stesse cercando qualcosa, che non sapeva neanche ciò che fosse.",Lo svanito,mazzotti,mazzotti__7
"L’è arvat in fond dla stræda,","È arrivato in fondo alla strada,",Lo svanito,mazzotti,mazzotti__7
pù l’è svolt,poi ha svoltato,Lo svanito,mazzotti,mazzotti__7
"e l’è sparói cumè ch’e’ fóss voul vì, cumè ch’u s fóss instèch drointa una nèbbia féta, piò féta ad quèla ch’ l’eva te zarvel.","ed è sparito come se fosse volato via, come si fosse infilato dentro una nebbia fitta, più fitta di quella che aveva nel cervello.",Lo svanito,mazzotti,mazzotti__7
Un fiour l’è cmè un mument dla nosta vóita:,Un fiore è come un attimo della nostra vita:,Il fiore,mazzotti,mazzotti__8
"e’ bóta,","sboccia,",Il fiore,mazzotti,mazzotti__8
"e’ slærga al fòj,","allarga le foglie,",Il fiore,mazzotti,mazzotti__8
"e’ ciapa i su culur,","prende i suoi colori,",Il fiore,mazzotti,mazzotti__8
"e’ spargóia udour,","spande profumo,",Il fiore,mazzotti,mazzotti__8
"u s’ingubés,","s’incurva,",Il fiore,mazzotti,mazzotti__8
e’ fnés in gnent.,finisce in niente.,Il fiore,mazzotti,mazzotti__8
"E’ resta snò un ricord, cumè chi sprai ad cuntantèzza ch’u s’ capita mados:","Resta solo un ricordo, come quegli sprazzi di felicità che ci capitano addosso:",Il fiore,mazzotti,mazzotti__8
"i nas,","nascono,",Il fiore,mazzotti,mazzotti__8
"i slonga al brazi,","allungano le braccia,",Il fiore,mazzotti,mazzotti__8
"i tènz tot quant ad rosa,","tingono tutto quanto di rosa,",Il fiore,mazzotti,mazzotti__8
